Node	Period	Operationalhour	Value
Germany	6	197	202275.73976203328
Germany	6	198	199245.35367775685
Germany	6	199	197227.26978506066
Germany	6	200	197540.55584221185
Germany	6	201	201298.3938988228
Germany	6	202	212757.18805771632
Germany	6	203	225412.95498894659
Germany	6	204	234683.337742583
Germany	6	205	235951.6918813446
Germany	6	206	233558.0448786308
Germany	6	207	229074.23774862717
Germany	6	208	224003.36715163302
Germany	6	209	218300.93193011146
Germany	6	210	212100.74707166624
Germany	6	211	207347.82771616674
Germany	6	212	204502.16921291914
Germany	6	213	206034.00884772057
Germany	6	214	212210.9092981581
Germany	6	215	214069.41756725428
Germany	6	216	214463.0724659954
Germany	6	217	212596.90256587593
Germany	6	218	218789.4247392389
Germany	6	219	219707.33877932758
Germany	6	220	218062.6352835676
Germany	6	221	216478.92799674533
Germany	6	222	215049.6024980174
Germany	6	223	214490.53540738433
Germany	6	224	217217.77369892993
Germany	6	225	219917.63645490716
Germany	6	226	221517.2473849142
Germany	6	227	226593.21816832045
Germany	6	228	237962.39760382447
Germany	6	229	239925.21304454704
Germany	6	230	234483.14695289667
Germany	6	231	226301.3207534065
Germany	6	232	219605.61194429488
Germany	6	233	212888.76762928438
Germany	6	234	204190.43310908368
Germany	6	235	199344.58555498105
Germany	6	236	196259.2649932915
Germany	6	237	193890.9805976561
Germany	6	238	193747.41499612477
Germany	6	239	195246.14752756528
Germany	6	240	203811.7263084434
Denmark	6	1	13844.695595659587
Denmark	6	2	13805.023139050625
Denmark	6	3	13700.814110293422
Denmark	6	4	13744.552685359162
Denmark	6	5	13841.28020443138
Denmark	6	6	13833.440811620161
Denmark	6	7	13755.796011746721
Denmark	6	8	13690.60197257466
Denmark	6	9	13649.46158856658
Denmark	6	10	13639.810875789737
Denmark	6	11	13629.154248576158
Denmark	6	12	13555.176908272197
Denmark	6	13	13416.043945628942
Denmark	6	14	13403.338757657968
Denmark	6	15	13517.880566468388
Denmark	6	16	13556.132274244774
Denmark	6	17	13566.216692844082
Denmark	6	18	13632.576716589349
Denmark	6	19	13722.21262313011
Denmark	6	20	13796.048427734439
Denmark	6	21	13797.423008969743
Denmark	6	22	13812.246177588897
Denmark	6	23	13810.530899705172
Denmark	6	24	13821.610449068858
Denmark	6	25	13806.563856238134
Denmark	6	26	13726.55237727286
Denmark	6	27	13634.059808527722
Denmark	6	28	13698.036977672635
Denmark	6	29	13793.38721959145
Denmark	6	30	13764.998865131134
Denmark	6	31	13657.859036422104
Denmark	6	32	13654.574734210944
Denmark	6	33	13610.629921411435
Denmark	6	34	13673.88256257011
Denmark	6	35	13699.376174983032
Denmark	6	36	13670.319569826563
Denmark	6	37	13646.551344990192
Denmark	6	38	13615.448201014888
Denmark	6	39	13683.811965879338
Denmark	6	40	13686.999889018844
Denmark	6	41	13689.644247673774
Denmark	6	42	13782.264198548599
Denmark	6	43	13878.49971256968
Denmark	6	44	13870.750970004174
Denmark	6	45	13807.765561726019
Denmark	6	46	13830.226266289534
Denmark	6	47	13839.759369639776
Denmark	6	48	13908.957521152584
Denmark	6	49	12062.464923198055
Denmark	6	50	12082.268126505936
Denmark	6	51	12077.357511707965
Denmark	6	52	12034.53858170012
Denmark	6	53	11985.307073529322
Denmark	6	54	11947.196901452575
Denmark	6	55	11861.96477710918
Denmark	6	56	11807.37984959439
Denmark	6	57	11778.211700827009
Denmark	6	58	11743.821558722459
Denmark	6	59	11699.393165615851
Denmark	6	60	11605.157011847046
Denmark	6	61	11547.131755861743
Denmark	6	62	11564.170969149538
Denmark	6	63	11519.716964821091
Denmark	6	64	11475.768108144446
Denmark	6	65	11476.44410960511
Denmark	6	66	11582.620821577062
Denmark	6	67	11704.851725765278
Denmark	6	68	11798.055342906237
Denmark	6	69	11887.086015836147
Denmark	6	70	11972.71073325117
Denmark	6	71	12005.956458127208
Denmark	6	72	11995.146500572355
Denmark	6	73	12003.315469369882
Denmark	6	74	12033.128616539903
Denmark	6	75	12053.297116748783
Denmark	6	76	12013.656000187597
Denmark	6	77	11961.38922523904
Denmark	6	78	11902.553171888663
Denmark	6	79	11820.559856138674
Denmark	6	80	11770.881499544736
Denmark	6	81	11751.791029581442
Denmark	6	82	11718.815233504003
Denmark	6	83	11680.087359195255
Denmark	6	84	11611.278093866697
Denmark	6	85	11568.281570254778
Denmark	6	86	11588.620250292975
Denmark	6	87	11563.466997538706
Denmark	6	88	11524.620839823832
Denmark	6	89	11577.48846751633
Denmark	6	90	11696.745100073547
Denmark	6	91	11807.91465234517
Denmark	6	92	11882.23808113373
Denmark	6	93	11952.383173875074
Denmark	6	94	12025.040862274795
Denmark	6	95	12096.69802807395
Denmark	6	96	12105.438531506214
Denmark	6	97	11534.18427225257
Denmark	6	98	11524.207353387028
Denmark	6	99	11539.630700770605
Denmark	6	100	11608.235750303973
Denmark	6	101	11694.197794469792
Denmark	6	102	11728.728461304703
Denmark	6	103	11701.722775833969
Denmark	6	104	11662.490090863177
Denmark	6	105	11623.142155394098
Denmark	6	106	11617.539700616699
Denmark	6	107	11592.798923329954
Denmark	6	108	11568.193615927148
Denmark	6	109	11589.178642327033
Denmark	6	110	11632.941480655567
Denmark	6	111	11711.805846474239
Denmark	6	112	11752.091624448301
Denmark	6	113	11716.92438395477
Denmark	6	114	11741.574510995793
Denmark	6	115	11714.70631734756
Denmark	6	116	11655.111700045061
Denmark	6	117	11591.977342292517
Denmark	6	118	11509.382836808836
Denmark	6	119	11460.217041641434
Denmark	6	120	11448.286256141346
Denmark	6	121	11514.907783941191
Denmark	6	122	11499.41400569756
Denmark	6	123	11521.309915421552
Denmark	6	124	11614.362224159799
Denmark	6	125	11747.673351691215
Denmark	6	126	11771.746889251093
Denmark	6	127	11736.62986023196
Denmark	6	128	11695.788723131693
Denmark	6	129	11652.68908065289
Denmark	6	130	11660.691576508469
Denmark	6	131	11676.516615687206
Denmark	6	132	11650.931342059277
Denmark	6	133	11640.53352298218
Denmark	6	134	11709.612717109341
Denmark	6	135	11830.719423454713
Denmark	6	136	11856.687180461424
Denmark	6	137	11837.03258963815
Denmark	6	138	11841.307304757027
Denmark	6	139	11798.910622919768
Denmark	6	140	11717.776968050217
Denmark	6	141	11663.157667579802
Denmark	6	142	11564.856406323506
Denmark	6	143	11477.98078291548
Denmark	6	144	11426.57703874497
Denmark	6	145	13410.979326510178
Denmark	6	146	13529.417747927575
Denmark	6	147	13607.71900385552
Denmark	6	148	13596.881076150505
Denmark	6	149	13564.5563442914
Denmark	6	150	13545.547762840059
Denmark	6	151	13517.808113669758
Denmark	6	152	13466.713052120369
Denmark	6	153	13400.320340368273
Denmark	6	154	13321.042151123052
Denmark	6	155	13239.905463345645
Denmark	6	156	13148.761864613969
Denmark	6	157	13088.963368506036
Denmark	6	158	13016.576619874202
Denmark	6	159	12967.29018237235
Denmark	6	160	12956.870795950554
Denmark	6	161	12914.901080140538
Denmark	6	162	12926.279876412036
Denmark	6	163	12948.255315719633
Denmark	6	164	12992.988347570226
Denmark	6	165	13035.416706445032
Denmark	6	166	13119.961708665653
Denmark	6	167	13235.524596452033
Denmark	6	168	13315.675589178374
Denmark	6	169	13387.178750656742
Denmark	6	170	13531.845422166143
Denmark	6	171	13654.597986504456
Denmark	6	172	13658.23612796472
Denmark	6	173	13659.532864565228
Denmark	6	174	13643.527535864325
Denmark	6	175	13610.656206612804
Denmark	6	176	13573.039387546223
Denmark	6	177	13495.474117256399
Denmark	6	178	13427.46992046699
Denmark	6	179	13365.196908543681
Denmark	6	180	13276.503562364582
Denmark	6	181	13181.8441494559
Denmark	6	182	13108.116518564875
Denmark	6	183	13060.942669875016
Denmark	6	184	13036.427001748641
Denmark	6	185	13018.891065553069
Denmark	6	186	13054.890670756376
Denmark	6	187	13080.744188234103
Denmark	6	188	13145.514968266285
Denmark	6	189	13188.943512751872
Denmark	6	190	13312.82532977945
Denmark	6	191	13471.950883976313
Denmark	6	192	13498.33179043007
Denmark	6	193	15686.01405282303
Denmark	6	194	15569.472546770545
Denmark	6	195	14957.207307577062
Denmark	6	196	14532.085625293392
Denmark	6	197	14150.162660478245
Denmark	6	198	14010.631038947688
Denmark	6	199	13882.054617558979
Denmark	6	200	13965.71940252374
Denmark	6	201	14248.697792628713
Denmark	6	202	15313.755280375175
Denmark	6	203	16972.98603801379
Denmark	6	204	17865.834681080494
Denmark	6	205	17664.090705783623
Denmark	6	206	17322.178198307767
Denmark	6	207	16783.074110217014
Denmark	6	208	15995.353129996109
Denmark	6	209	15386.815334549565
Denmark	6	210	14810.071849078235
Denmark	6	211	14351.932920976515
Denmark	6	212	14274.703292488686
Denmark	6	213	14975.692543929521
Denmark	6	214	15478.759957943244
Denmark	6	215	15165.752073241645
Denmark	6	216	15034.67822073382
Denmark	6	217	15188.396774214681
Denmark	6	218	15970.697274129148
Denmark	6	219	15987.24111246819
Denmark	6	220	15809.486764280693
Denmark	6	221	15621.738984729327
Denmark	6	222	15390.829556583158
Denmark	6	223	15341.126262746891
Denmark	6	224	15694.928105982239
Denmark	6	225	15866.744357590347
Denmark	6	226	15967.565965269503
Denmark	6	227	16849.70608469943
Denmark	6	228	18069.022657503472
Denmark	6	229	17654.06761932081
Denmark	6	230	16797.0473906588
Denmark	6	231	16049.523897094565
Denmark	6	232	15178.324824236508
Denmark	6	233	14290.794216588893
Denmark	6	234	13673.558715409725
Denmark	6	235	13457.408764817872
Denmark	6	236	13284.056850868656
Denmark	6	237	13204.291374428969
Denmark	6	238	13342.917167481854
Denmark	6	239	13384.897329974472
Denmark	6	240	13871.099754406841
France	6	1	120071.04010165308
France	6	2	119893.17418223014
France	6	3	120128.8726795194
France	6	4	120131.80927503147
France	6	5	120016.65802351359
France	6	6	120537.2980540856
France	6	7	120627.8461413287
France	6	8	120079.66635096987
France	6	9	119716.42783984603
France	6	10	119886.93391676688
France	6	11	119903.78263351753
France	6	12	119457.40176195753
France	6	13	118981.1043236182
France	6	14	118209.51385281597
France	6	15	118042.01778629502
France	6	16	118890.95084139692
France	6	17	119547.07804740808
France	6	18	119358.76886019514
France	6	19	119003.67940161744
France	6	20	119387.4924350478
France	6	21	119932.67139186774
France	6	22	119931.0195568921
France	6	23	120201.40658866806
France	6	24	120241.10568924712
France	6	25	119566.42287034399
France	6	26	119254.51054265496
France	6	27	119363.60506592912
France	6	28	119378.34310465542
France	6	29	119401.06501243026
France	6	30	119815.99678142797
France	6	31	119934.31404998232
France	6	32	119205.61622737862
France	6	33	119022.73056500212
France	6	34	119778.95897053163
France	6	35	120101.58069497885
France	6	36	119786.85107097038
France	6	37	119484.6386853322
France	6	38	118867.67832196358
France	6	39	118472.4584503409
France	6	40	119288.47410512442
France	6	41	119880.87718852321
France	6	42	120081.28147850154
France	6	43	119897.01011011776
France	6	44	120093.1012754378
France	6	45	120336.62763513895
France	6	46	120410.12511468993
France	6	47	120618.73351838028
France	6	48	120682.12727399758
France	6	49	88355.64338756037
France	6	50	88773.46586776518
France	6	51	88978.6788328946
France	6	52	88359.36919311632
France	6	53	87681.05233726696
France	6	54	87310.69258202627
France	6	55	87186.83248944278
France	6	56	86849.15153613513
France	6	57	86683.47248808727
France	6	58	86775.3328664499
France	6	59	86761.99888745278
France	6	60	86344.16723038694
France	6	61	85853.77413358954
France	6	62	86079.3413763621
France	6	63	86255.64722941934
France	6	64	85758.18794967096
France	6	65	85382.340431567
France	6	66	85324.47114625694
France	6	67	86121.0226789119
France	6	68	86512.48921439571
France	6	69	86515.82959179068
France	6	70	86874.05753682207
France	6	71	87337.85609051313
France	6	72	87526.58741333087
France	6	73	87582.82321738744
France	6	74	87901.37041556164
France	6	75	88116.622866598
France	6	76	87826.7074746667
France	6	77	87309.62806615313
France	6	78	86941.58087987822
France	6	79	86782.23386590333
France	6	80	86538.2211325704
France	6	81	86199.81520724572
France	6	82	86170.08217768576
France	6	83	86327.74064924121
France	6	84	86079.69009707913
France	6	85	85595.5923269108
France	6	86	85740.93545103732
France	6	87	85874.09170378881
France	6	88	85562.88599439482
France	6	89	85237.84157865014
France	6	90	85426.27924191671
France	6	91	86184.83857013402
France	6	92	86666.66047878056
France	6	93	86491.07042087935
France	6	94	86815.8945919607
France	6	95	87374.03127647766
France	6	96	87665.17636777967
France	6	97	80128.58752321465
France	6	98	80518.09021044981
France	6	99	80921.4316040357
France	6	100	81063.34258215758
France	6	101	81440.41979963213
France	6	102	81839.90691160836
France	6	103	82208.06422021496
France	6	104	82033.59373935277
France	6	105	81899.20778723064
France	6	106	81986.09430694468
France	6	107	81740.64998329959
France	6	108	81261.9849148286
France	6	109	81228.87480042974
France	6	110	81166.14177880267
France	6	111	81349.23850898162
France	6	112	81821.20446894068
France	6	113	82052.09429107896
France	6	114	82050.69940821077
France	6	115	82164.95132735305
France	6	116	82132.11651878344
France	6	117	81766.98757429872
France	6	118	81165.07726292954
France	6	119	80566.41556034566
France	6	120	80308.71095043766
France	6	121	79870.33230164814
France	6	122	80248.67592593728
France	6	123	80798.29648346924
France	6	124	81081.69630410812
France	6	125	81683.40472453578
France	6	126	82189.3250701034
France	6	127	82534.15479811083
France	6	128	82236.9346248432
France	6	129	82055.32454614225
France	6	130	82073.49473087328
France	6	131	81959.2611654529
France	6	132	81613.44033646013
France	6	133	81578.73344825165
France	6	134	81634.27181087407
France	6	135	82055.80174291294
France	6	136	82685.7014802567
France	6	137	82936.96393376014
France	6	138	82936.11966255034
France	6	139	82908.49731101477
France	6	140	82772.93672068782
France	6	141	82352.78331779518
France	6	142	81668.26290392656
France	6	143	80991.61623677461
France	6	144	80587.74258525227
France	6	145	108149.04964166139
France	6	146	108443.49840291447
France	6	147	108759.97163050821
France	6	148	108993.50438860744
France	6	149	108808.07673574076
France	6	150	108541.03008135992
France	6	151	108348.8299050934
France	6	152	108369.95503905852
France	6	153	108191.97899730381
France	6	154	107832.44793801395
France	6	155	107528.10652062956
France	6	156	107210.89914415778
France	6	157	106805.00658322073
France	6	158	106644.15456404586
France	6	159	106680.93542283485
France	6	160	106770.57500084146
France	6	161	106695.0677887367
France	6	162	106887.80022293983
France	6	163	107027.9125363105
France	6	164	106892.90255764207
France	6	165	107070.36469518216
France	6	166	107215.56098953317
France	6	167	107265.75841906802
France	6	168	107595.28114296863
France	6	169	108013.65423483205
France	6	170	108443.01202928287
France	6	171	109024.28358031856
France	6	172	109607.50980274194
France	6	173	109735.06817029849
France	6	174	109372.36191711121
France	6	175	109069.54385864864
France	6	176	108870.09396221174
France	6	177	108474.11241112808
France	6	178	108242.58020872156
France	6	179	108121.51905873549
France	6	180	107947.12199276121
France	6	181	107566.41073834038
France	6	182	107348.4419364553
France	6	183	107463.2995284221
France	6	184	107621.06812230924
France	6	185	107484.18606400178
France	6	186	107569.54922479395
France	6	187	107737.43071947586
France	6	188	107459.48195425636
France	6	189	107479.83623189948
France	6	190	107685.48968635571
France	6	191	107856.98686426194
France	6	192	108340.77262115717
France	6	193	152039.25933561512
France	6	194	153834.60206309846
France	6	195	155511.59999144447
France	6	196	153967.4279488547
France	6	197	152559.62406035778
France	6	198	151485.21553109313
France	6	199	148487.20846535426
France	6	200	145914.86091909322
France	6	201	146355.58884429254
France	6	202	150454.45215262668
France	6	203	156649.64087471177
France	6	204	163096.07369657847
France	6	205	166297.27481803217
France	6	206	164139.4644357468
France	6	207	160568.5092318769
France	6	208	158277.81790266954
France	6	209	156635.15978809292
France	6	210	153156.28520724917
France	6	211	148886.62216244268
France	6	212	146109.5939089888
France	6	213	144822.55751092662
France	6	214	148041.0294847358
France	6	215	152261.11912655368
France	6	216	151865.4495887432
France	6	217	151774.83726347302
France	6	218	155399.12838333155
France	6	219	157509.87982253535
France	6	220	157833.29075702652
France	6	221	156256.4490893648
France	6	222	155568.34969971573
France	6	223	155016.60011043737
France	6	224	153987.65375044435
France	6	225	153535.14273575283
France	6	226	153133.2329324791
France	6	227	155044.93825712914
France	6	228	160346.88803932376
France	6	229	165626.75829401176
France	6	230	163011.75669793776
France	6	231	156755.7437413082
France	6	232	152539.23307527087
France	6	233	151465.1182055572
France	6	234	149078.08818983112
France	6	235	145607.821504582
France	6	236	144215.08602180646
France	6	237	141845.0882600505
France	6	238	139136.3725596969
France	6	239	140168.3289300899
France	6	240	144113.6082931418
Germany	7	1	190620.53817100887
