Node	Operationalhour	Scenario	Period	ElectricLoadRaw_in_MW
Denmark	118	scenario1	8	3856.46
Denmark	119	scenario1	8	4151.37
Denmark	120	scenario1	8	4256.87
Denmark	121	scenario1	8	4400.54
Denmark	122	scenario1	8	4440.53
Denmark	123	scenario1	8	4360.1
Denmark	124	scenario1	8	4390.61
Denmark	125	scenario1	8	4303.7
Denmark	126	scenario1	8	4153.71
Denmark	127	scenario1	8	4097.71
Denmark	128	scenario1	8	4319.92
Denmark	129	scenario1	8	4223.12
Denmark	130	scenario1	8	4011.59
Denmark	131	scenario1	8	3809.21
Denmark	132	scenario1	8	3651.98
Denmark	133	scenario1	8	3347.09
Denmark	134	scenario1	8	3018.45
Denmark	135	scenario1	8	2821.87
Denmark	136	scenario1	8	2733.96
Denmark	137	scenario1	8	2689.34
Denmark	138	scenario1	8	2721.34
Denmark	139	scenario1	8	2790.49
Denmark	140	scenario1	8	2979.0
Denmark	141	scenario1	8	3474.29
Denmark	142	scenario1	8	3976.29
Denmark	143	scenario1	8	4243.83
Denmark	144	scenario1	8	4255.18
France	97	scenario1	8	38488.0
France	98	scenario1	8	39829.5
France	99	scenario1	8	41860.0
France	100	scenario1	8	40580.5
France	101	scenario1	8	38161.0
France	102	scenario1	8	37397.0
France	103	scenario1	8	36595.0
France	104	scenario1	8	36939.0
France	105	scenario1	8	38408.0
France	106	scenario1	8	39603.0
France	107	scenario1	8	39303.0
France	108	scenario1	8	40195.0
France	109	scenario1	8	42039.0
France	110	scenario1	8	42156.0
France	111	scenario1	8	38370.0
France	112	scenario1	8	35836.0
France	113	scenario1	8	34526.0
France	114	scenario1	8	32505.0
France	115	scenario1	8	32085.0
France	116	scenario1	8	33622.0
France	117	scenario1	8	35602.0
France	118	scenario1	8	37578.0
France	119	scenario1	8	40544.0
France	120	scenario1	8	42920.0
France	121	scenario1	8	44334.0
France	122	scenario1	8	45449.0
France	123	scenario1	8	46971.0
France	124	scenario1	8	46115.0
France	125	scenario1	8	45322.0
France	126	scenario1	8	44060.0
France	127	scenario1	8	43170.0
France	128	scenario1	8	42592.0
France	129	scenario1	8	43463.0
France	130	scenario1	8	43881.0
France	131	scenario1	8	42179.0
France	132	scenario1	8	42219.0
France	133	scenario1	8	43312.0
France	134	scenario1	8	43513.0
France	135	scenario1	8	39666.0
France	136	scenario1	8	37095.0
France	137	scenario1	8	35662.0
France	138	scenario1	8	33744.0
France	139	scenario1	8	33213.0
France	140	scenario1	8	34378.0
France	141	scenario1	8	36340.0
France	142	scenario1	8	38251.0
France	143	scenario1	8	41304.0
France	144	scenario1	8	43672.0
Germany	145	scenario1	8	45791.42
Germany	146	scenario1	8	47580.4425
Germany	147	scenario1	8	51338.42
Germany	148	scenario1	8	59411.52
Germany	149	scenario1	8	64839.7525
Germany	150	scenario1	8	66455.9475
Germany	151	scenario1	8	66833.755
Germany	152	scenario1	8	67371.945
Germany	153	scenario1	8	68881.5025
Germany	154	scenario1	8	68669.5325
Germany	155	scenario1	8	67169.3175
Germany	156	scenario1	8	65801.9725
Germany	157	scenario1	8	65270.1125
Germany	158	scenario1	8	64522.6
Germany	159	scenario1	8	65347.9675
Germany	160	scenario1	8	67435.83
Germany	161	scenario1	8	68406.645
Germany	162	scenario1	8	64327.3125
Germany	163	scenario1	8	59669.585
Germany	164	scenario1	8	55958.045
Germany	165	scenario1	8	50965.0325
Germany	166	scenario1	8	47959.6
Germany	167	scenario1	8	46109.82
Germany	168	scenario1	8	45404.3775
Germany	169	scenario1	8	46152.585
Germany	170	scenario1	8	47694.32
Germany	171	scenario1	8	51249.98
Germany	172	scenario1	8	59652.5475
Germany	173	scenario1	8	65912.29
Germany	174	scenario1	8	68488.34
Germany	175	scenario1	8	69125.3825
Germany	176	scenario1	8	69843.4525
Germany	177	scenario1	8	70551.295
Germany	178	scenario1	8	69672.715
Germany	179	scenario1	8	69276.6475
Germany	180	scenario1	8	67806.165
Germany	181	scenario1	8	66283.9025
Germany	182	scenario1	8	65476.39
Germany	183	scenario1	8	65456.2225
Germany	184	scenario1	8	66854.05
Germany	185	scenario1	8	67661.915
Germany	186	scenario1	8	64442.7175
Germany	187	scenario1	8	60021.665
Germany	188	scenario1	8	56069.6175
Germany	189	scenario1	8	51526.8025
Germany	190	scenario1	8	48161.925
Germany	191	scenario1	8	46429.585
Germany	192	scenario1	8	45836.725
Denmark	145	scenario1	8	2912.66
Denmark	146	scenario1	8	3022.44
Denmark	147	scenario1	8	3256.64
Denmark	148	scenario1	8	3701.28
Denmark	149	scenario1	8	4221.28
Denmark	150	scenario1	8	4421.14
Denmark	151	scenario1	8	4505.46
Denmark	152	scenario1	8	4595.26
Denmark	153	scenario1	8	4534.93
Denmark	154	scenario1	8	4449.09
Denmark	155	scenario1	8	4407.72
Denmark	156	scenario1	8	4332.24
Denmark	157	scenario1	8	4275.64
Denmark	158	scenario1	8	4227.05
Denmark	159	scenario1	8	4440.62
Denmark	160	scenario1	8	4560.43
Denmark	161	scenario1	8	4354.32
Denmark	162	scenario1	8	4057.15
Denmark	163	scenario1	8	3817.18
Denmark	164	scenario1	8	3543.86
Denmark	165	scenario1	8	3231.55
Denmark	166	scenario1	8	3050.26
Denmark	167	scenario1	8	2915.45
Denmark	168	scenario1	8	2883.21
Denmark	169	scenario1	8	2875.43
Denmark	170	scenario1	8	2914.4
Denmark	171	scenario1	8	3147.44
Denmark	172	scenario1	8	3676.87
Denmark	173	scenario1	8	4208.97
Denmark	174	scenario1	8	4460.46
Denmark	175	scenario1	8	4562.44
Denmark	176	scenario1	8	4665.53
Denmark	177	scenario1	8	4646.73
Denmark	178	scenario1	8	4591.69
Denmark	179	scenario1	8	4615.24
Denmark	180	scenario1	8	4546.71
Denmark	181	scenario1	8	4425.21
Denmark	182	scenario1	8	4368.92
Denmark	183	scenario1	8	4571.0
Denmark	184	scenario1	8	4633.14
Denmark	185	scenario1	8	4380.71
Denmark	186	scenario1	8	4069.92
Denmark	187	scenario1	8	3805.62
Denmark	188	scenario1	8	3490.96
Denmark	189	scenario1	8	3220.12
Denmark	190	scenario1	8	3043.32
Denmark	191	scenario1	8	2952.36
Denmark	192	scenario1	8	2902.86
France	145	scenario1	8	37893.0
France	146	scenario1	8	37278.0
France	147	scenario1	8	39179.0
France	148	scenario1	8	44653.0
France	149	scenario1	8	50584.0
France	150	scenario1	8	52279.0
France	151	scenario1	8	53261.0
France	152	scenario1	8	53499.0
France	153	scenario1	8	53662.0
France	154	scenario1	8	53883.0
France	155	scenario1	8	53410.0
France	156	scenario1	8	52297.0
France	157	scenario1	8	51023.0
France	158	scenario1	8	49345.0
France	159	scenario1	8	48750.0
France	160	scenario1	8	50763.0
France	161	scenario1	8	54767.0
France	162	scenario1	8	51773.0
France	163	scenario1	8	48019.0
France	164	scenario1	8	47715.0
France	165	scenario1	8	48476.0
France	166	scenario1	8	45052.0
France	167	scenario1	8	42463.0
France	168	scenario1	8	41042.0
France	169	scenario1	8	39003.0
France	170	scenario1	8	38581.0
France	171	scenario1	8	40714.0
France	172	scenario1	8	45497.0
France	173	scenario1	8	50830.0
France	174	scenario1	8	52806.0
France	175	scenario1	8	53726.0
France	176	scenario1	8	53878.0
France	177	scenario1	8	54499.0
France	178	scenario1	8	55159.0
France	179	scenario1	8	54031.0
France	180	scenario1	8	52884.0
France	181	scenario1	8	51095.0
France	182	scenario1	8	49915.0
France	183	scenario1	8	49704.0
France	184	scenario1	8	52105.0
France	185	scenario1	8	55902.0
France	186	scenario1	8	52754.0
France	187	scenario1	8	49000.0
France	188	scenario1	8	48735.0
France	189	scenario1	8	49505.0
France	190	scenario1	8	45887.0
France	191	scenario1	8	43168.0
France	192	scenario1	8	41770.0
Germany	193	scenario1	8	72687.615
Germany	194	scenario1	8	72339.1675
Germany	195	scenario1	8	74056.54
Germany	196	scenario1	8	74137.7275
Germany	197	scenario1	8	72629.6125
Germany	198	scenario1	8	68852.605
Germany	199	scenario1	8	65775.1475
Germany	200	scenario1	8	74208.6
Germany	201	scenario1	8	73496.425
Germany	202	scenario1	8	72784.485
Germany	203	scenario1	8	75672.25
Germany	204	scenario1	8	75946.5975
Germany	205	scenario1	8	74676.2525
Germany	206	scenario1	8	70662.6975
Denmark	193	scenario1	8	5188.35
Denmark	194	scenario1	8	5299.97
Denmark	195	scenario1	8	5688.86
Denmark	196	scenario1	8	5528.09
Denmark	197	scenario1	8	5206.59
Denmark	198	scenario1	8	4905.0
Denmark	199	scenario1	8	4623.8
Denmark	200	scenario1	8	5078.37
Denmark	201	scenario1	8	4970.59
Denmark	202	scenario1	8	5077.58
Denmark	203	scenario1	8	5513.73
Denmark	204	scenario1	8	5313.52
Denmark	205	scenario1	8	4983.81
Denmark	206	scenario1	8	4751.51
France	193	scenario1	8	79771.0
France	194	scenario1	8	79150.0
France	195	scenario1	8	81220.0
France	196	scenario1	8	86112.0
France	197	scenario1	8	86341.0
France	198	scenario1	8	81643.0
France	199	scenario1	8	77303.0
France	200	scenario1	8	80291.0
France	201	scenario1	8	78286.0
France	202	scenario1	8	77834.0
France	203	scenario1	8	80165.0
France	204	scenario1	8	84906.0
France	205	scenario1	8	84633.0
France	206	scenario1	8	80010.0
