Node	IntermitentGenerators	Operationalhour	Scenario	Period	GeneratorStochasticAvailabilityRaw
France	Hydrorun-of-the-river	47	scenario1	6	0.552628339
France	Hydrorun-of-the-river	48	scenario1	6	0.600763265
Germany	Solar	49	scenario1	6	0.0
Germany	Solar	50	scenario1	6	0.0
Germany	Solar	51	scenario1	6	0.0
Germany	Solar	52	scenario1	6	0.0
Germany	Solar	53	scenario1	6	0.0
Germany	Solar	54	scenario1	6	0.003
Germany	Solar	55	scenario1	6	0.053
Germany	Solar	56	scenario1	6	0.145
Germany	Solar	57	scenario1	6	0.264
Germany	Solar	58	scenario1	6	0.368
Germany	Solar	59	scenario1	6	0.446
Germany	Solar	60	scenario1	6	0.503
Germany	Solar	61	scenario1	6	0.533
Germany	Solar	62	scenario1	6	0.527
Germany	Solar	63	scenario1	6	0.491
Germany	Solar	64	scenario1	6	0.425
Germany	Solar	65	scenario1	6	0.337
Germany	Solar	66	scenario1	6	0.237
Germany	Solar	67	scenario1	6	0.148
Germany	Solar	68	scenario1	6	0.07
Germany	Solar	69	scenario1	6	0.017
Germany	Solar	70	scenario1	6	0.0
Germany	Solar	71	scenario1	6	0.0
Germany	Solar	72	scenario1	6	0.0
Germany	Solar	73	scenario1	6	0.0
Germany	Solar	74	scenario1	6	0.0
Germany	Solar	75	scenario1	6	0.0
Germany	Solar	76	scenario1	6	0.0
Germany	Solar	77	scenario1	6	0.0
Germany	Solar	78	scenario1	6	0.004
Germany	Solar	79	scenario1	6	0.05
Germany	Solar	80	scenario1	6	0.138
Germany	Solar	81	scenario1	6	0.252
Germany	Solar	82	scenario1	6	0.363
Germany	Solar	83	scenario1	6	0.456
Germany	Solar	84	scenario1	6	0.516
Germany	Solar	85	scenario1	6	0.547
Germany	Solar	86	scenario1	6	0.548
Germany	Solar	87	scenario1	6	0.518
Germany	Solar	88	scenario1	6	0.457
Germany	Solar	89	scenario1	6	0.368
Germany	Solar	90	scenario1	6	0.267
Germany	Solar	91	scenario1	6	0.167
Germany	Solar	92	scenario1	6	0.081
Germany	Solar	93	scenario1	6	0.022
Germany	Solar	94	scenario1	6	0.0
Germany	Solar	95	scenario1	6	0.0
Germany	Solar	96	scenario1	6	0.0
Denmark	Solar	49	scenario1	6	0.0
Denmark	Solar	50	scenario1	6	0.0
Denmark	Solar	51	scenario1	6	0.0
Denmark	Solar	52	scenario1	6	0.0
Denmark	Solar	53	scenario1	6	0.0
Denmark	Solar	54	scenario1	6	0.007
Denmark	Solar	55	scenario1	6	0.049
Denmark	Solar	56	scenario1	6	0.112
Denmark	Solar	57	scenario1	6	0.188
Denmark	Solar	58	scenario1	6	0.273
Denmark	Solar	59	scenario1	6	0.349
Denmark	Solar	60	scenario1	6	0.397
Denmark	Solar	61	scenario1	6	0.406
Denmark	Solar	62	scenario1	6	0.41
Denmark	Solar	63	scenario1	6	0.4
Denmark	Solar	64	scenario1	6	0.37
Denmark	Solar	65	scenario1	6	0.318
Denmark	Solar	66	scenario1	6	0.255
Denmark	Solar	67	scenario1	6	0.185
Denmark	Solar	68	scenario1	6	0.104
Denmark	Solar	69	scenario1	6	0.04
Denmark	Solar	70	scenario1	6	0.002
Denmark	Solar	71	scenario1	6	0.0
Denmark	Solar	72	scenario1	6	0.0
Denmark	Solar	73	scenario1	6	0.0
Denmark	Solar	74	scenario1	6	0.0
Denmark	Solar	75	scenario1	6	0.0
Denmark	Solar	76	scenario1	6	0.0
Denmark	Solar	77	scenario1	6	0.0
Denmark	Solar	78	scenario1	6	0.022
Denmark	Solar	79	scenario1	6	0.106
Denmark	Solar	80	scenario1	6	0.224
Denmark	Solar	81	scenario1	6	0.355
Denmark	Solar	82	scenario1	6	0.485
Denmark	Solar	83	scenario1	6	0.585
Denmark	Solar	84	scenario1	6	0.646
Denmark	Solar	85	scenario1	6	0.672
Denmark	Solar	86	scenario1	6	0.662
Denmark	Solar	87	scenario1	6	0.615
Denmark	Solar	88	scenario1	6	0.535
Denmark	Solar	89	scenario1	6	0.425
Denmark	Solar	90	scenario1	6	0.308
Denmark	Solar	91	scenario1	6	0.197
Denmark	Solar	92	scenario1	6	0.102
Denmark	Solar	93	scenario1	6	0.041
Denmark	Solar	94	scenario1	6	0.003
Denmark	Solar	95	scenario1	6	0.0
Denmark	Solar	96	scenario1	6	0.0
France	Solar	49	scenario1	6	0.0
France	Solar	50	scenario1	6	0.0
France	Solar	51	scenario1	6	0.0
France	Solar	52	scenario1	6	0.0
France	Solar	53	scenario1	6	0.0
France	Solar	54	scenario1	6	0.0
France	Solar	55	scenario1	6	0.006
France	Solar	56	scenario1	6	0.054
France	Solar	57	scenario1	6	0.133
France	Solar	58	scenario1	6	0.235
France	Solar	59	scenario1	6	0.336
France	Solar	60	scenario1	6	0.412
France	Solar	61	scenario1	6	0.455
France	Solar	62	scenario1	6	0.467
France	Solar	63	scenario1	6	0.445
France	Solar	64	scenario1	6	0.403
France	Solar	65	scenario1	6	0.342
France	Solar	66	scenario1	6	0.267
France	Solar	67	scenario1	6	0.187
France	Solar	68	scenario1	6	0.107
France	Solar	69	scenario1	6	0.035
France	Solar	70	scenario1	6	0.0
France	Solar	71	scenario1	6	0.0
France	Solar	72	scenario1	6	0.0
France	Solar	73	scenario1	6	0.0
France	Solar	74	scenario1	6	0.0
France	Solar	75	scenario1	6	0.0
France	Solar	76	scenario1	6	0.0
France	Solar	77	scenario1	6	0.0
France	Solar	78	scenario1	6	0.0
France	Solar	79	scenario1	6	0.01
France	Solar	80	scenario1	6	0.076
France	Solar	81	scenario1	6	0.178
France	Solar	82	scenario1	6	0.296
France	Solar	83	scenario1	6	0.403
France	Solar	84	scenario1	6	0.482
France	Solar	85	scenario1	6	0.509
France	Solar	86	scenario1	6	0.497
France	Solar	87	scenario1	6	0.454
France	Solar	88	scenario1	6	0.39
France	Solar	89	scenario1	6	0.319
France	Solar	90	scenario1	6	0.242
France	Solar	91	scenario1	6	0.166
France	Solar	92	scenario1	6	0.094
France	Solar	93	scenario1	6	0.032
France	Solar	94	scenario1	6	0.002
France	Solar	95	scenario1	6	0.0
France	Solar	96	scenario1	6	0.0
Germany	Windonshore	49	scenario1	6	0.2243
Germany	Windonshore	50	scenario1	6	0.2048
Germany	Windonshore	51	scenario1	6	0.1914
Germany	Windonshore	52	scenario1	6	0.181
Germany	Windonshore	53	scenario1	6	0.1717
Germany	Windonshore	54	scenario1	6	0.1531
Germany	Windonshore	55	scenario1	6	0.0964
Germany	Windonshore	56	scenario1	6	0.0494
Germany	Windonshore	57	scenario1	6	0.0498
Germany	Windonshore	58	scenario1	6	0.0942
Germany	Windonshore	59	scenario1	6	0.1336
Germany	Windonshore	60	scenario1	6	0.167
Germany	Windonshore	61	scenario1	6	0.1939
Germany	Windonshore	62	scenario1	6	0.2105
Germany	Windonshore	63	scenario1	6	0.2146
Germany	Windonshore	64	scenario1	6	0.2074
Germany	Windonshore	65	scenario1	6	0.1897
Germany	Windonshore	66	scenario1	6	0.1723
Germany	Windonshore	67	scenario1	6	0.1709
Germany	Windonshore	68	scenario1	6	0.1875
Germany	Windonshore	69	scenario1	6	0.2174
Germany	Windonshore	70	scenario1	6	0.2378
Germany	Windonshore	71	scenario1	6	0.2266
Germany	Windonshore	72	scenario1	6	0.1912
Germany	Windonshore	73	scenario1	6	0.157
Germany	Windonshore	74	scenario1	6	0.1298
Germany	Windonshore	75	scenario1	6	0.1056
Germany	Windonshore	76	scenario1	6	0.0897
Germany	Windonshore	77	scenario1	6	0.0802
Germany	Windonshore	78	scenario1	6	0.0717
Germany	Windonshore	79	scenario1	6	0.0449
Germany	Windonshore	80	scenario1	6	0.0216
Germany	Windonshore	81	scenario1	6	0.0198
Germany	Windonshore	82	scenario1	6	0.0291
Germany	Windonshore	83	scenario1	6	0.036
Germany	Windonshore	84	scenario1	6	0.0367
Germany	Windonshore	85	scenario1	6	0.0324
Germany	Windonshore	86	scenario1	6	0.0264
Germany	Windonshore	87	scenario1	6	0.0213
Germany	Windonshore	88	scenario1	6	0.0187
Germany	Windonshore	89	scenario1	6	0.0186
Germany	Windonshore	90	scenario1	6	0.021
Germany	Windonshore	91	scenario1	6	0.0244
Germany	Windonshore	92	scenario1	6	0.0273
Germany	Windonshore	93	scenario1	6	0.0364
Germany	Windonshore	94	scenario1	6	0.0524
Germany	Windonshore	95	scenario1	6	0.067
Germany	Windonshore	96	scenario1	6	0.0731
Denmark	Windonshore	49	scenario1	6	0.1168
Denmark	Windonshore	50	scenario1	6	0.1068
Denmark	Windonshore	51	scenario1	6	0.1066
Denmark	Windonshore	52	scenario1	6	0.1119
Denmark	Windonshore	53	scenario1	6	0.123
Denmark	Windonshore	54	scenario1	6	0.1274
Denmark	Windonshore	55	scenario1	6	0.1114
Denmark	Windonshore	56	scenario1	6	0.0914
Denmark	Windonshore	57	scenario1	6	0.0922
Denmark	Windonshore	58	scenario1	6	0.1084
Denmark	Windonshore	59	scenario1	6	0.1311
Denmark	Windonshore	60	scenario1	6	0.1495
Denmark	Windonshore	61	scenario1	6	0.164
Denmark	Windonshore	62	scenario1	6	0.1781
Denmark	Windonshore	63	scenario1	6	0.1884
Denmark	Windonshore	64	scenario1	6	0.1949
Denmark	Windonshore	65	scenario1	6	0.1919
Denmark	Windonshore	66	scenario1	6	0.1923
Denmark	Windonshore	67	scenario1	6	0.2013
Denmark	Windonshore	68	scenario1	6	0.2133
Denmark	Windonshore	69	scenario1	6	0.2445
Denmark	Windonshore	70	scenario1	6	0.2744
Denmark	Windonshore	71	scenario1	6	0.2929
Denmark	Windonshore	72	scenario1	6	0.282
Denmark	Windonshore	73	scenario1	6	0.2771
Denmark	Windonshore	74	scenario1	6	0.2855
Denmark	Windonshore	75	scenario1	6	0.2866
Denmark	Windonshore	76	scenario1	6	0.2884
Denmark	Windonshore	77	scenario1	6	0.2882
Denmark	Windonshore	78	scenario1	6	0.2779
Denmark	Windonshore	79	scenario1	6	0.2366
Denmark	Windonshore	80	scenario1	6	0.1893
Denmark	Windonshore	81	scenario1	6	0.1676
Denmark	Windonshore	82	scenario1	6	0.2079
Denmark	Windonshore	83	scenario1	6	0.2622
Denmark	Windonshore	84	scenario1	6	0.2852
Denmark	Windonshore	85	scenario1	6	0.3029
Denmark	Windonshore	86	scenario1	6	0.3073
Denmark	Windonshore	87	scenario1	6	0.3045
Denmark	Windonshore	88	scenario1	6	0.2923
Denmark	Windonshore	89	scenario1	6	0.2641
Denmark	Windonshore	90	scenario1	6	0.2287
Denmark	Windonshore	91	scenario1	6	0.2021
Denmark	Windonshore	92	scenario1	6	0.1879
Denmark	Windonshore	93	scenario1	6	0.1872
Denmark	Windonshore	94	scenario1	6	0.215
Denmark	Windonshore	95	scenario1	6	0.2341
Denmark	Windonshore	96	scenario1	6	0.2358
France	Windonshore	49	scenario1	6	0.1316
France	Windonshore	50	scenario1	6	0.1457
France	Windonshore	51	scenario1	6	0.1486
France	Windonshore	52	scenario1	6	0.1422
France	Windonshore	53	scenario1	6	0.1316
France	Windonshore	54	scenario1	6	0.1227
France	Windonshore	55	scenario1	6	0.117
France	Windonshore	56	scenario1	6	0.0936
France	Windonshore	57	scenario1	6	0.072
France	Windonshore	58	scenario1	6	0.0694
France	Windonshore	59	scenario1	6	0.0725
France	Windonshore	60	scenario1	6	0.0759
France	Windonshore	61	scenario1	6	0.0797
France	Windonshore	62	scenario1	6	0.082
France	Windonshore	63	scenario1	6	0.0829
France	Windonshore	64	scenario1	6	0.0835
France	Windonshore	65	scenario1	6	0.0851
France	Windonshore	66	scenario1	6	0.0787
France	Windonshore	67	scenario1	6	0.0679
France	Windonshore	68	scenario1	6	0.0595
France	Windonshore	69	scenario1	6	0.0539
France	Windonshore	70	scenario1	6	0.0608
France	Windonshore	71	scenario1	6	0.0713
France	Windonshore	72	scenario1	6	0.0808
France	Windonshore	73	scenario1	6	0.0925
France	Windonshore	74	scenario1	6	0.1022
France	Windonshore	75	scenario1	6	0.107
France	Windonshore	76	scenario1	6	0.1041
France	Windonshore	77	scenario1	6	0.0961
France	Windonshore	78	scenario1	6	0.0913
France	Windonshore	79	scenario1	6	0.0891
France	Windonshore	80	scenario1	6	0.0627
France	Windonshore	81	scenario1	6	0.0514
France	Windonshore	82	scenario1	6	0.0625
France	Windonshore	83	scenario1	6	0.0716
France	Windonshore	84	scenario1	6	0.0806
France	Windonshore	85	scenario1	6	0.0851
France	Windonshore	86	scenario1	6	0.0862
France	Windonshore	87	scenario1	6	0.0841
France	Windonshore	88	scenario1	6	0.0791
France	Windonshore	89	scenario1	6	0.0701
France	Windonshore	90	scenario1	6	0.0612
France	Windonshore	91	scenario1	6	0.0504
France	Windonshore	92	scenario1	6	0.0415
France	Windonshore	93	scenario1	6	0.0389
France	Windonshore	94	scenario1	6	0.0433
France	Windonshore	95	scenario1	6	0.0553
France	Windonshore	96	scenario1	6	0.0699
Germany	Windoffshore	49	scenario1	6	0.3066
Germany	Windoffshore	50	scenario1	6	0.3095
Germany	Windoffshore	51	scenario1	6	0.3212
Germany	Windoffshore	52	scenario1	6	0.3435
Germany	Windoffshore	53	scenario1	6	0.36
Germany	Windoffshore	54	scenario1	6	0.3532
Germany	Windoffshore	55	scenario1	6	0.3362
Germany	Windoffshore	56	scenario1	6	0.3098
Germany	Windoffshore	57	scenario1	6	0.2816
Germany	Windoffshore	58	scenario1	6	0.2692
Germany	Windoffshore	59	scenario1	6	0.2681
Germany	Windoffshore	60	scenario1	6	0.2851
Germany	Windoffshore	61	scenario1	6	0.3101
Germany	Windoffshore	62	scenario1	6	0.3302
Germany	Windoffshore	63	scenario1	6	0.3489
Germany	Windoffshore	64	scenario1	6	0.3748
Germany	Windoffshore	65	scenario1	6	0.4172
Germany	Windoffshore	66	scenario1	6	0.4868
Germany	Windoffshore	67	scenario1	6	0.5543
Germany	Windoffshore	68	scenario1	6	0.617
Germany	Windoffshore	69	scenario1	6	0.6657
Germany	Windoffshore	70	scenario1	6	0.6864
Germany	Windoffshore	71	scenario1	6	0.6767
Germany	Windoffshore	72	scenario1	6	0.6267
Germany	Windoffshore	73	scenario1	6	0.6101
Germany	Windoffshore	74	scenario1	6	0.5356
Germany	Windoffshore	75	scenario1	6	0.454
Germany	Windoffshore	76	scenario1	6	0.3945
Germany	Windoffshore	77	scenario1	6	0.3443
Germany	Windoffshore	78	scenario1	6	0.3008
Germany	Windoffshore	79	scenario1	6	0.2545
Germany	Windoffshore	80	scenario1	6	0.2081
Germany	Windoffshore	81	scenario1	6	0.1772
Germany	Windoffshore	82	scenario1	6	0.1621
Germany	Windoffshore	83	scenario1	6	0.1594
Germany	Windoffshore	84	scenario1	6	0.1536
Germany	Windoffshore	85	scenario1	6	0.1435
Germany	Windoffshore	86	scenario1	6	0.1268
Germany	Windoffshore	87	scenario1	6	0.106
Germany	Windoffshore	88	scenario1	6	0.0875
Germany	Windoffshore	89	scenario1	6	0.0754
Germany	Windoffshore	90	scenario1	6	0.0687
Germany	Windoffshore	91	scenario1	6	0.0645
Germany	Windoffshore	92	scenario1	6	0.0612
Germany	Windoffshore	93	scenario1	6	0.0593
Germany	Windoffshore	94	scenario1	6	0.0608
Germany	Windoffshore	95	scenario1	6	0.0708
Germany	Windoffshore	96	scenario1	6	0.0856
Denmark	Windoffshore	49	scenario1	6	0.3614
Denmark	Windoffshore	50	scenario1	6	0.311
Denmark	Windoffshore	51	scenario1	6	0.2904
Denmark	Windoffshore	52	scenario1	6	0.2768
Denmark	Windoffshore	53	scenario1	6	0.2729
Denmark	Windoffshore	54	scenario1	6	0.269
Denmark	Windoffshore	55	scenario1	6	0.2428
Denmark	Windoffshore	56	scenario1	6	0.1978
Denmark	Windoffshore	57	scenario1	6	0.1767
Denmark	Windoffshore	58	scenario1	6	0.1851
Denmark	Windoffshore	59	scenario1	6	0.2072
Denmark	Windoffshore	60	scenario1	6	0.2353
Denmark	Windoffshore	61	scenario1	6	0.2656
Denmark	Windoffshore	62	scenario1	6	0.2872
Denmark	Windoffshore	63	scenario1	6	0.305
Denmark	Windoffshore	64	scenario1	6	0.3174
Denmark	Windoffshore	65	scenario1	6	0.321
Denmark	Windoffshore	66	scenario1	6	0.3384
Denmark	Windoffshore	67	scenario1	6	0.368
Denmark	Windoffshore	68	scenario1	6	0.4082
Denmark	Windoffshore	69	scenario1	6	0.4381
Denmark	Windoffshore	70	scenario1	6	0.4591
Denmark	Windoffshore	71	scenario1	6	0.4765
Denmark	Windoffshore	72	scenario1	6	0.4672
Denmark	Windoffshore	73	scenario1	6	0.4661
Denmark	Windoffshore	74	scenario1	6	0.4743
Denmark	Windoffshore	75	scenario1	6	0.4832
Denmark	Windoffshore	76	scenario1	6	0.4833
Denmark	Windoffshore	77	scenario1	6	0.4775
Denmark	Windoffshore	78	scenario1	6	0.4532
Denmark	Windoffshore	79	scenario1	6	0.4014
Denmark	Windoffshore	80	scenario1	6	0.3519
Denmark	Windoffshore	81	scenario1	6	0.3254
Denmark	Windoffshore	82	scenario1	6	0.336
Denmark	Windoffshore	83	scenario1	6	0.3625
Denmark	Windoffshore	84	scenario1	6	0.3978
Denmark	Windoffshore	85	scenario1	6	0.4112
Denmark	Windoffshore	86	scenario1	6	0.4024
Denmark	Windoffshore	87	scenario1	6	0.3817
Denmark	Windoffshore	88	scenario1	6	0.3654
Denmark	Windoffshore	89	scenario1	6	0.359
Denmark	Windoffshore	90	scenario1	6	0.3614
Denmark	Windoffshore	91	scenario1	6	0.3584
Denmark	Windoffshore	92	scenario1	6	0.347
Denmark	Windoffshore	93	scenario1	6	0.3356
Denmark	Windoffshore	94	scenario1	6	0.3375
Denmark	Windoffshore	95	scenario1	6	0.3446
Denmark	Windoffshore	96	scenario1	6	0.3547
France	Windoffshore	49	scenario1	6	0.4698
France	Windoffshore	50	scenario1	6	0.5135
France	Windoffshore	51	scenario1	6	0.5019
France	Windoffshore	52	scenario1	6	0.4815
France	Windoffshore	53	scenario1	6	0.4669
France	Windoffshore	54	scenario1	6	0.4274
France	Windoffshore	55	scenario1	6	0.3854
France	Windoffshore	56	scenario1	6	0.2828
France	Windoffshore	57	scenario1	6	0.1465
France	Windoffshore	58	scenario1	6	0.1342
France	Windoffshore	59	scenario1	6	0.1721
France	Windoffshore	60	scenario1	6	0.1842
France	Windoffshore	61	scenario1	6	0.1483
France	Windoffshore	62	scenario1	6	0.0937
France	Windoffshore	63	scenario1	6	0.0415
France	Windoffshore	64	scenario1	6	0.0483
France	Windoffshore	65	scenario1	6	0.0721
France	Windoffshore	66	scenario1	6	0.0796
France	Windoffshore	67	scenario1	6	0.0944
France	Windoffshore	68	scenario1	6	0.1209
France	Windoffshore	69	scenario1	6	0.1633
France	Windoffshore	70	scenario1	6	0.2676
France	Windoffshore	71	scenario1	6	0.4347
France	Windoffshore	72	scenario1	6	0.4844
France	Windoffshore	73	scenario1	6	0.4537
France	Windoffshore	74	scenario1	6	0.3911
France	Windoffshore	75	scenario1	6	0.3403
France	Windoffshore	76	scenario1	6	0.3375
France	Windoffshore	77	scenario1	6	0.3458
France	Windoffshore	78	scenario1	6	0.3514
France	Windoffshore	79	scenario1	6	0.3725
France	Windoffshore	80	scenario1	6	0.3157
France	Windoffshore	81	scenario1	6	0.2867
France	Windoffshore	82	scenario1	6	0.3265
France	Windoffshore	83	scenario1	6	0.3669
France	Windoffshore	84	scenario1	6	0.4012
France	Windoffshore	85	scenario1	6	0.4332
France	Windoffshore	86	scenario1	6	0.4669
France	Windoffshore	87	scenario1	6	0.4698
France	Windoffshore	88	scenario1	6	0.439
France	Windoffshore	89	scenario1	6	0.3983
France	Windoffshore	90	scenario1	6	0.3669
France	Windoffshore	91	scenario1	6	0.3375
France	Windoffshore	92	scenario1	6	0.301
France	Windoffshore	93	scenario1	6	0.2713
France	Windoffshore	94	scenario1	6	0.279
France	Windoffshore	95	scenario1	6	0.2854
France	Windoffshore	96	scenario1	6	0.288
Germany	Hydrorun-of-the-river	49	scenario1	6	0.78840495
Germany	Hydrorun-of-the-river	50	scenario1	6	0.79081481
Germany	Hydrorun-of-the-river	51	scenario1	6	0.792167958
Germany	Hydrorun-of-the-river	52	scenario1	6	0.79313225
Germany	Hydrorun-of-the-river	53	scenario1	6	0.791156584
Germany	Hydrorun-of-the-river	54	scenario1	6	0.788202676
Germany	Hydrorun-of-the-river	55	scenario1	6	0.790439032
Germany	Hydrorun-of-the-river	56	scenario1	6	0.791520156
Germany	Hydrorun-of-the-river	57	scenario1	6	0.778535339
Germany	Hydrorun-of-the-river	58	scenario1	6	0.768551512
Germany	Hydrorun-of-the-river	59	scenario1	6	0.76467429
Germany	Hydrorun-of-the-river	60	scenario1	6	0.771722517
Germany	Hydrorun-of-the-river	61	scenario1	6	0.779597281
Germany	Hydrorun-of-the-river	62	scenario1	6	0.7800524
Germany	Hydrorun-of-the-river	63	scenario1	6	0.777492578
Germany	Hydrorun-of-the-river	64	scenario1	6	0.775676465
Germany	Hydrorun-of-the-river	65	scenario1	6	0.776315549
Germany	Hydrorun-of-the-river	66	scenario1	6	0.774063499
Germany	Hydrorun-of-the-river	67	scenario1	6	0.771660614
Germany	Hydrorun-of-the-river	68	scenario1	6	0.771350227
Germany	Hydrorun-of-the-river	69	scenario1	6	0.770059854
Germany	Hydrorun-of-the-river	70	scenario1	6	0.76754973
Germany	Hydrorun-of-the-river	71	scenario1	6	0.763825957
Germany	Hydrorun-of-the-river	72	scenario1	6	0.763321142
Germany	Hydrorun-of-the-river	73	scenario1	6	0.764973342
Germany	Hydrorun-of-the-river	74	scenario1	6	0.764695215
Germany	Hydrorun-of-the-river	75	scenario1	6	0.76601436
Germany	Hydrorun-of-the-river	76	scenario1	6	0.7659542
Germany	Hydrorun-of-the-river	77	scenario1	6	0.766683087
Germany	Hydrorun-of-the-river	78	scenario1	6	0.764776299
Germany	Hydrorun-of-the-river	79	scenario1	6	0.763479823
Germany	Hydrorun-of-the-river	80	scenario1	6	0.762666364
Germany	Hydrorun-of-the-river	81	scenario1	6	0.761403019
Germany	Hydrorun-of-the-river	82	scenario1	6	0.760835429
Germany	Hydrorun-of-the-river	83	scenario1	6	0.762540815
Germany	Hydrorun-of-the-river	84	scenario1	6	0.764887899
Germany	Hydrorun-of-the-river	85	scenario1	6	0.763891347
Germany	Hydrorun-of-the-river	86	scenario1	6	0.764815533
Germany	Hydrorun-of-the-river	87	scenario1	6	0.762886077
Germany	Hydrorun-of-the-river	88	scenario1	6	0.760471858
Germany	Hydrorun-of-the-river	89	scenario1	6	0.755417606
Germany	Hydrorun-of-the-river	90	scenario1	6	0.74781661
Germany	Hydrorun-of-the-river	91	scenario1	6	0.745179192
Germany	Hydrorun-of-the-river	92	scenario1	6	0.740229564
Germany	Hydrorun-of-the-river	93	scenario1	6	0.737114359
Germany	Hydrorun-of-the-river	94	scenario1	6	0.734474325
Germany	Hydrorun-of-the-river	95	scenario1	6	0.731809007
Germany	Hydrorun-of-the-river	96	scenario1	6	0.731595398
Denmark	Hydrorun-of-the-river	49	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	50	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	51	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	52	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	53	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	54	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	55	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	56	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	57	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	58	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	59	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	60	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	61	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	62	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	63	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	64	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	65	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	66	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	67	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	68	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	69	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	70	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	71	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	72	scenario1	6	0.0
Denmark	Hydrorun-of-the-river	73	scenario1	6	0.0
